-0.003056758,0.000096355
-0.002869831,1.000096355
-0.000470623,2.000096355
0.001835875,3.000096355
0.004008432,4.000096355
0.003093111,5.000096355
-0.00059652,6.000096355
0.003658287,7.000096355
0.002781875,8.000096355
0.003052064,9.000096355
-0.00052545,10.000096355
0.003334442,11.000096355
-0.0023971,12.000096355
0.00345989,13.000096355
0.002085779,14.000096355
0.002332083,15.000096355
-0.000854603,16.000096355
-0.002692021,17.000096355
0.003605922,18.000096355
-0.002340315,19.000096355
-0.002761013,20.000096355
-0.002433,21.000096355
0.001042876,22.000096355
0.003739899,23.000096355
-0.002501843,24.000096355
0.003632334,25.000096355
-0.002383133,26.000096355
0.001622038,27.000096355
0.003195847,28.000096355
-0.002168508,29.000096355
0.004239663,30.000096355
0.00265266,31.000096355
-0.002912494,32.000096355
-0.001810603,33.000096355
0.004240901,34.000096355
0.002472498,35.000096355
-0.001457656,36.000096355
0.001779959,37.000096355
0.0008976,38.000096355
0.000465093,39.000096355
0.003099994,40.000096355
-0.002870273,41.000096355
0.004201576,42.000096355
0.001240585,43.000096355
0.002570623,44.000096355
0.000206516,45.000096355
0.002148329,46.000096355
0.002772062,47.000096355
0.000161651,48.000096355
-0.0015253,49.000096355
0.002306843,50.000096355
0.001827193,51.000096355
0.002240539,52.000096355
-0.001505362,53.000096355
-0.000795358,54.000096355
-0.001127415,55.000096355
0.002462252,56.000096355
0.000976656,57.000096355
0.00161439,58.000096355
0.001572474,59.000096355
0.000573087,60.000096355
0.000396364,61.000096355
-0.002157963,62.000096355
0.000867362,63.000096355
-0.001632381,64.000096355
0.004044012,65.000096355
0.001265965,66.000096355
-0.002927472,67.000096355
-0.000750671,68.000096355
0.001002395,69.000096355
0.001904607,70.000096355
-0.002932901,71.000096355
-0.001107849,72.000096355
0.000324359,73.000096355
0.003086962,74.000096355
-0.00137711,75.000096355
0.00151749,76.000096355
-0.00272328,77.000096355
0.000781718,78.000096355
0.002883264,79.000096355
-0.000622711,80.000096355
0.003486625,81.000096355
0.002099251,82.000096355
0.002416304,83.000096355
-0.001156149,84.000096355
0.001868047,85.000096355
0.001748279,86.000096355
0.003805875,87.000096355
0.004068606,88.000096355
0.000618338,89.000096355
